name,team,position,gw1_opponent_team,gw2_opponent_team,gw3_opponent_team,gw4_opponent_team,gw5_opponent_team,gw6_opponent_team,gw7_opponent_team,gw8_opponent_team,gw9_opponent_team,gw10_opponent_team,gw11_opponent_team,gw12_opponent_team,gw13_opponent_team,gw14_opponent_team,gw15_opponent_team,gw16_opponent_team,gw17_opponent_team,gw18_opponent_team,gw19_opponent_team,gw20_opponent_team,gw21_opponent_team,gw22_opponent_team,gw23_opponent_team,gw24_opponent_team,gw25_opponent_team,gw26_opponent_team,gw27_opponent_team,gw28_opponent_team,gw29_opponent_team,gw30_opponent_team,gw31_opponent_team,gw32_opponent_team,gw33_opponent_team,gw34_opponent_team,gw35_opponent_team,gw36_opponent_team,gw37_opponent_team,gw38_opponent_team
Jordan Henderson,11.0,MID,7.0,3.0,15.0,2.0,20.0,19.0,18.0,5.0,9.0,16.0,12.0,4.0,13.0,10.0,17.0,8.0,14.0,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0,13.0,,5.0,17.0,14.0,8.0,10.0,19.0,18.0,2.0,20.0
Jordan Pickford,9.0,GK,10.0,2.0,20.0,17.0,1.0,4.0,12.0,3.0,11.0,19.0,5.0,8.0,14.0,16.0,15.0,7.0,6.0,18.0,13.0,20.0,2.0,10.0,18.0,13.0,8.0,5.0,19.0,14.0,,3.0,15.0,6.0,7.0,16.0,4.0,12.0,17.0,1.0
Jorge Luiz Frello Filho,1.0,MID,16.0,8.0,10.0,14.0,9.0,18.0,3.0,13.0,7.0,17.0,15.0,6.0,4.0,20.0,12.0,2.0,5.0,11.0,19.0,10.0,8.0,16.0,11.0,19.0,6.0,15.0,17.0,4.0,,13.0,12.0,5.0,2.0,20.0,18.0,3.0,14.0,9.0
Joseph Anang,19.0,GK,3.0,7.0,5.0,12.0,13.0,11.0,17.0,15.0,2.0,9.0,4.0,16.0,6.0,8.0,18.0,10.0,20.0,14.0,1.0,5.0,17.0,3.0,14.0,1.0,16.0,4.0,9.0,6.0,2.0,15.0,18.0,20.0,10.0,8.0,11.0,7.0,12.0,13.0
Joseph Johnson,,,,,7.0,19.0,10.0,20.0,9.0,18.0,16.0,2.0,11.0,14.0,8.0,4.0,1.0,13.0,,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0,16.0,18.0,1.0,3.0,13.0,4.0,20.0,9.0,19.0,10.0
Josh Acheampong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,6.0,14.0,17.0,9.0,1.0,2.0,19.0,16.0,3.0
Josh Bowler,16.0,MID,1.0,17.0,14.0,7.0,6.0,13.0,4.0,8.0,12.0,11.0,2.0,19.0,5.0,9.0,10.0,20.0,18.0,3.0,15.0,14.0,4.0,1.0,3.0,15.0,19.0,2.0,11.0,5.0,12.0,8.0,10.0,18.0,20.0,9.0,13.0,17.0,7.0,6.0
Josh Brooking,,,,,,,,,10.0,6.0,1.0,4.0,18.0,13.0,15.0,5.0,14.0,9.0,17.0,20.0,8.0,12.0,10.0,11.0,20.0,8.0,13.0,,4.0,15.0,,6.0,14.0,17.0,9.0,1.0,2.0,19.0,16.0,3.0
Josh Brownhill,6.0,MID,13.0,,2.0,18.0,16.0,14.0,15.0,7.0,4.0,3.0,8.0,1.0,19.0,17.0,20.0,5.0,9.0,10.0,11.0,2.0,12.0,13.0,10.0,11.0,1.0,8.0,3.0,19.0,4.0,7.0,20.0,9.0,5.0,17.0,14.0,15.0,18.0,16.0
Josh Cullen,6.0,MID,13.0,,2.0,18.0,16.0,14.0,15.0,7.0,4.0,3.0,8.0,1.0,19.0,17.0,20.0,5.0,9.0,10.0,11.0,2.0,12.0,13.0,10.0,11.0,1.0,8.0,3.0,19.0,4.0,7.0,20.0,9.0,5.0,17.0,14.0,15.0,18.0,16.0
Josh Dasilva,4.0,MID,18.0,10.0,8.0,3.0,15.0,9.0,16.0,14.0,6.0,7.0,19.0,11.0,1.0,12.0,5.0,17.0,2.0,,20.0,8.0,16.0,18.0,13.0,20.0,11.0,19.0,7.0,1.0,6.0,14.0,5.0,2.0,17.0,12.0,9.0,10.0,3.0,15.0
Josh Powell,16.0,DEF,1.0,17.0,14.0,7.0,6.0,13.0,4.0,8.0,12.0,11.0,2.0,19.0,5.0,9.0,10.0,20.0,18.0,3.0,15.0,14.0,4.0,1.0,3.0,15.0,19.0,2.0,11.0,5.0,12.0,8.0,10.0,18.0,20.0,9.0,13.0,17.0,7.0,6.0
Joshua Duffus,,,,,,,,,,,,,,,16.0,7.0,4.0,6.0,1.0,8.0,18.0,19.0,20.0,12.0,8.0,18.0,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0,2.0,15.0,14.0
Joshua King,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,2.0,14.0,5.0,20.0,18.0,17.0,16.0,15.0,19.0,11.0,8.0,4.0,13.0,12.0
JosÃ© Malheiro de SÃ¡,20.0,GK,14.0,5.0,9.0,8.0,11.0,12.0,13.0,2.0,3.0,15.0,17.0,18.0,10.0,1.0,6.0,16.0,19.0,7.0,4.0,9.0,5.0,14.0,7.0,4.0,18.0,17.0,15.0,10.0,,2.0,6.0,19.0,16.0,1.0,12.0,13.0,8.0,11.0
JoÃ£o Cancelo,13.0,DEF,6.0,15.0,17.0,10.0,19.0,16.0,20.0,1.0,5.0,14.0,3.0,7.0,11.0,18.0,2.0,12.0,8.0,,9.0,17.0,15.0,6.0,4.0,9.0,7.0,3.0,14.0,11.0,,1.0,2.0,8.0,12.0,5.0,16.0,20.0,10.0,19.0
JoÃ£o Neves VirgÃ­nia,9.0,GK,10.0,2.0,20.0,17.0,1.0,4.0,12.0,3.0,11.0,19.0,5.0,8.0,14.0,16.0,15.0,7.0,6.0,18.0,13.0,20.0,2.0,10.0,18.0,13.0,8.0,5.0,19.0,14.0,,3.0,15.0,6.0,7.0,16.0,4.0,12.0,17.0,1.0
JoÃ£o Palhinha GonÃ§alves,10.0,MID,9.0,4.0,1.0,13.0,12.0,8.0,7.0,17.0,18.0,5.0,14.0,2.0,20.0,11.0,16.0,19.0,15.0,6.0,3.0,1.0,7.0,9.0,6.0,3.0,2.0,14.0,5.0,20.0,18.0,17.0,16.0,15.0,19.0,11.0,8.0,4.0,13.0,12.0
JoÃ£o Pedro Junqueira de Jesus,5.0,FWD,12.0,20.0,19.0,15.0,14.0,3.0,2.0,11.0,13.0,10.0,9.0,17.0,16.0,7.0,4.0,6.0,1.0,8.0,18.0,19.0,20.0,12.0,8.0,18.0,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0,2.0,15.0,14.0
JoÃ£o Victor Gomes da Silva,20.0,MID,14.0,5.0,9.0,8.0,11.0,12.0,13.0,2.0,3.0,15.0,17.0,18.0,10.0,1.0,6.0,16.0,19.0,7.0,4.0,9.0,5.0,14.0,7.0,4.0,18.0,17.0,15.0,10.0,,2.0,6.0,19.0,16.0,1.0,12.0,13.0,8.0,11.0
JoÃ«l Veltman,5.0,DEF,12.0,20.0,19.0,15.0,14.0,3.0,2.0,11.0,13.0,10.0,9.0,17.0,16.0,7.0,4.0,6.0,1.0,8.0,18.0,19.0,20.0,12.0,8.0,18.0,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0,2.0,15.0,14.0
JoÅ¡ko Gvardiol,13.0,DEF,6.0,15.0,17.0,10.0,19.0,16.0,20.0,1.0,5.0,14.0,3.0,7.0,11.0,18.0,2.0,12.0,8.0,,9.0,17.0,15.0,6.0,4.0,9.0,7.0,3.0,14.0,11.0,,1.0,2.0,8.0,12.0,5.0,16.0,20.0,10.0,19.0
Julio Enciso,5.0,MID,12.0,20.0,19.0,15.0,14.0,3.0,2.0,11.0,13.0,10.0,9.0,17.0,16.0,7.0,4.0,6.0,1.0,8.0,18.0,19.0,20.0,12.0,8.0,18.0,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0,2.0,15.0,14.0
JuliÃ¡n Ãlvarez,13.0,FWD,6.0,15.0,17.0,10.0,19.0,16.0,20.0,1.0,5.0,14.0,3.0,7.0,11.0,18.0,2.0,12.0,8.0,,9.0,17.0,15.0,6.0,4.0,9.0,7.0,3.0,14.0,11.0,,1.0,2.0,8.0,12.0,5.0,16.0,20.0,10.0,19.0
JurriÃ«n Timber,1.0,DEF,16.0,8.0,10.0,14.0,9.0,18.0,3.0,13.0,7.0,17.0,15.0,6.0,4.0,20.0,12.0,2.0,5.0,11.0,19.0,10.0,8.0,16.0,11.0,19.0,6.0,15.0,17.0,4.0,,13.0,12.0,5.0,2.0,20.0,18.0,3.0,14.0,9.0
Justin Hubner,,,,,,,,,,,,,,,,1.0,6.0,16.0,19.0,7.0,4.0,9.0,5.0,14.0,7.0,4.0,18.0,17.0,15.0,10.0,,2.0,6.0,19.0,16.0,1.0,12.0,13.0,8.0,11.0
Justin Kluivert,3.0,MID,19.0,11.0,18.0,4.0,7.0,5.0,1.0,9.0,20.0,6.0,13.0,15.0,17.0,2.0,8.0,14.0,,16.0,10.0,18.0,11.0,19.0,16.0,10.0,15.0,13.0,6.0,17.0,,9.0,8.0,12.0,14.0,2.0,5.0,1.0,4.0,7.0
JÃ©rÃ©my Doku,,,,,17.0,10.0,19.0,16.0,20.0,1.0,5.0,14.0,3.0,7.0,11.0,18.0,2.0,12.0,8.0,,9.0,17.0,15.0,6.0,4.0,9.0,7.0,3.0,14.0,11.0,,1.0,2.0,8.0,12.0,5.0,16.0,20.0,10.0,19.0
JÃ³hann Berg Gudmundsson,6.0,MID,13.0,,2.0,18.0,16.0,14.0,15.0,7.0,4.0,3.0,8.0,1.0,19.0,17.0,20.0,5.0,9.0,10.0,11.0,2.0,12.0,13.0,10.0,11.0,1.0,8.0,3.0,19.0,4.0,7.0,20.0,9.0,5.0,17.0,14.0,15.0,18.0,16.0
Kacper KozÅowski,5.0,MID,12.0,20.0,19.0,15.0,14.0,3.0,2.0,11.0,13.0,10.0,9.0,17.0,16.0,7.0,4.0,6.0,1.0,8.0,18.0,19.0,20.0,12.0,8.0,18.0,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0,2.0,15.0,14.0
Kadan Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
Kaden Rodney,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0,14.0,20.0,2.0
Kaelan Casey,,,,,,,,,,,,,,,,,,,,,,5.0,17.0,3.0,14.0,1.0,16.0,4.0,9.0,6.0,2.0,15.0,18.0,20.0,10.0,8.0,11.0,7.0,12.0,13.0
Kai Havertz,1.0,MID,16.0,8.0,10.0,14.0,9.0,18.0,3.0,13.0,7.0,17.0,15.0,6.0,4.0,20.0,12.0,2.0,5.0,11.0,19.0,10.0,8.0,16.0,11.0,19.0,6.0,15.0,17.0,4.0,,13.0,12.0,5.0,2.0,20.0,18.0,3.0,14.0,9.0
Kaide Gordon,,,,,,,,,,,,,,,,,,,,,,,3.0,7.0,1.0,6.0,4.0,,16.0,13.0,,5.0,17.0,14.0,8.0,10.0,19.0,18.0,2.0,20.0
Kaine Kesler-Hayden,,,,,,,,,,,,,,,,,,,,,,,,15.0,17.0,14.0,10.0,16.0,12.0,18.0,19.0,20.0,13.0,4.0,1.0,3.0,7.0,5.0,11.0,8.0
Kalvin Phillips,13.0,MID,6.0,15.0,17.0,10.0,19.0,16.0,20.0,1.0,5.0,14.0,3.0,7.0,11.0,18.0,2.0,12.0,8.0,,9.0,17.0,15.0,3.0,14.0,1.0,16.0,4.0,9.0,6.0,2.0,15.0,18.0,20.0,10.0,8.0,11.0,7.0,12.0,13.0
Kaoru Mitoma,5.0,MID,12.0,20.0,19.0,15.0,14.0,3.0,2.0,11.0,13.0,10.0,9.0,17.0,16.0,7.0,4.0,6.0,1.0,8.0,18.0,19.0,20.0,12.0,8.0,18.0,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0,2.0,15.0,14.0
Karl Darlow,15.0,GK,2.0,13.0,11.0,5.0,4.0,17.0,6.0,19.0,8.0,20.0,1.0,3.0,7.0,14.0,9.0,18.0,10.0,12.0,16.0,11.0,13.0,2.0,12.0,16.0,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0,6.0,5.0,4.0
Karl Hein,1.0,GK,16.0,8.0,10.0,14.0,9.0,18.0,3.0,13.0,7.0,17.0,15.0,6.0,4.0,20.0,12.0,2.0,5.0,11.0,19.0,10.0,8.0,16.0,11.0,19.0,6.0,15.0,17.0,4.0,,13.0,12.0,5.0,2.0,20.0,18.0,3.0,14.0,9.0
Keane Lewis-Potter,4.0,MID,18.0,10.0,8.0,3.0,15.0,9.0,16.0,14.0,6.0,7.0,19.0,11.0,1.0,12.0,5.0,17.0,2.0,,20.0,8.0,16.0,18.0,13.0,20.0,11.0,19.0,7.0,1.0,6.0,14.0,5.0,2.0,17.0,12.0,9.0,10.0,3.0,15.0
Keinan Davis,2.0,FWD,15.0,9.0,6.0,11.0,8.0,7.0,5.0,20.0,19.0,12.0,16.0,10.0,18.0,3.0,13.0,1.0,4.0,17.0,14.0,6.0,9.0,15.0,17.0,14.0,10.0,16.0,12.0,18.0,19.0,20.0,13.0,4.0,1.0,3.0,7.0,5.0,11.0,8.0
Kell Watts,15.0,DEF,2.0,13.0,11.0,5.0,4.0,17.0,6.0,19.0,8.0,20.0,1.0,3.0,7.0,14.0,9.0,18.0,10.0,12.0,16.0,11.0,13.0,2.0,12.0,16.0,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0,6.0,5.0,4.0
Kenny Tete,10.0,DEF,9.0,4.0,1.0,13.0,12.0,8.0,7.0,17.0,18.0,5.0,14.0,2.0,20.0,11.0,16.0,19.0,15.0,6.0,3.0,1.0,7.0,9.0,6.0,3.0,2.0,14.0,5.0,20.0,18.0,17.0,16.0,15.0,19.0,11.0,8.0,4.0,13.0,12.0
Kepa Arrizabalaga,7.0,GK,11.0,19.0,12.0,16.0,3.0,2.0,10.0,6.0,1.0,4.0,18.0,13.0,15.0,5.0,14.0,9.0,17.0,20.0,8.0,12.0,10.0,11.0,20.0,8.0,13.0,,4.0,15.0,,6.0,14.0,17.0,9.0,1.0,2.0,19.0,16.0,3.0
Kevin De Bruyne,13.0,MID,6.0,15.0,17.0,10.0,19.0,16.0,20.0,1.0,5.0,14.0,3.0,7.0,11.0,18.0,2.0,12.0,8.0,,9.0,17.0,15.0,6.0,4.0,9.0,7.0,3.0,14.0,11.0,,1.0,2.0,8.0,12.0,5.0,16.0,20.0,10.0,19.0
Kevin Mbabu,10.0,DEF,9.0,4.0,1.0,13.0,12.0,8.0,7.0,17.0,18.0,5.0,14.0,2.0,20.0,11.0,16.0,19.0,15.0,6.0,3.0,1.0,7.0,9.0,6.0,3.0,2.0,14.0,5.0,20.0,18.0,17.0,16.0,15.0,19.0,11.0,8.0,4.0,13.0,12.0
Kevin Schade,4.0,MID,18.0,10.0,8.0,3.0,15.0,9.0,16.0,14.0,6.0,7.0,19.0,11.0,1.0,12.0,5.0,17.0,2.0,,20.0,8.0,16.0,18.0,13.0,20.0,11.0,19.0,7.0,1.0,6.0,14.0,5.0,2.0,17.0,12.0,9.0,10.0,3.0,15.0
Ki-Jana Hoever,20.0,DEF,14.0,5.0,9.0,8.0,11.0,12.0,13.0,2.0,3.0,15.0,17.0,18.0,10.0,1.0,6.0,16.0,19.0,7.0,4.0,9.0,5.0,14.0,7.0,4.0,18.0,17.0,15.0,10.0,,2.0,6.0,19.0,16.0,1.0,12.0,13.0,8.0,11.0
Kiano Dyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,2.0,19.0,16.0,3.0
Kieffer Moore,3.0,FWD,19.0,11.0,18.0,4.0,7.0,5.0,1.0,9.0,20.0,6.0,13.0,15.0,17.0,2.0,8.0,14.0,,16.0,10.0,18.0,11.0,19.0,16.0,10.0,15.0,13.0,6.0,17.0,,9.0,8.0,12.0,14.0,2.0,5.0,1.0,4.0,7.0
Kieran Tierney,1.0,DEF,16.0,8.0,10.0,14.0,9.0,18.0,3.0,13.0,7.0,17.0,15.0,6.0,4.0,20.0,12.0,2.0,5.0,11.0,19.0,10.0,8.0,16.0,11.0,19.0,6.0,15.0,17.0,4.0,,13.0,12.0,5.0,2.0,20.0,18.0,3.0,14.0,9.0
Kieran Trippier,15.0,DEF,2.0,13.0,11.0,5.0,4.0,17.0,6.0,19.0,8.0,20.0,1.0,3.0,7.0,14.0,9.0,18.0,10.0,12.0,16.0,11.0,13.0,2.0,12.0,16.0,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0,6.0,5.0,4.0
Kjell Scherpen,5.0,GK,12.0,20.0,19.0,15.0,14.0,3.0,2.0,11.0,13.0,10.0,9.0,17.0,16.0,7.0,4.0,6.0,1.0,8.0,18.0,19.0,20.0,12.0,8.0,18.0,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0,2.0,15.0,14.0
Kobbie Mainoo,14.0,MID,20.0,18.0,16.0,1.0,5.0,6.0,8.0,4.0,17.0,13.0,10.0,12.0,9.0,15.0,7.0,3.0,11.0,19.0,2.0,16.0,18.0,20.0,19.0,2.0,12.0,10.0,13.0,9.0,,4.0,7.0,11.0,3.0,17.0,6.0,8.0,1.0,5.0
Konstantinos Mavropanos,,,,,5.0,12.0,13.0,11.0,17.0,15.0,2.0,9.0,4.0,16.0,6.0,8.0,18.0,10.0,20.0,14.0,1.0,5.0,17.0,3.0,14.0,1.0,16.0,4.0,9.0,6.0,2.0,15.0,18.0,20.0,10.0,8.0,11.0,7.0,12.0,13.0
Konstantinos Tsimikas,11.0,DEF,7.0,3.0,15.0,2.0,20.0,19.0,18.0,5.0,9.0,16.0,12.0,4.0,13.0,10.0,17.0,8.0,14.0,1.0,6.0,15.0,3.0,7.0,1.0,6.0,4.0,,16.0,13.0,,5.0,17.0,14.0,8.0,10.0,19.0,18.0,2.0,20.0
Kortney Hause,2.0,DEF,15.0,9.0,6.0,11.0,8.0,7.0,5.0,20.0,19.0,12.0,16.0,10.0,18.0,3.0,13.0,1.0,4.0,17.0,14.0,6.0,9.0,15.0,17.0,14.0,10.0,16.0,12.0,18.0,19.0,20.0,13.0,4.0,1.0,3.0,7.0,5.0,11.0,8.0
Kristian Sekularac,,,,,,,,,,,,,,,,,,,,,,,,9.0,6.0,3.0,2.0,14.0,5.0,20.0,18.0,17.0,16.0,15.0,19.0,11.0,8.0,4.0,13.0,12.0
Kristoffer Ajer,4.0,DEF,18.0,10.0,8.0,3.0,15.0,9.0,16.0,14.0,6.0,7.0,19.0,11.0,1.0,12.0,5.0,17.0,2.0,,20.0,8.0,16.0,18.0,13.0,20.0,11.0,19.0,7.0,1.0,6.0,14.0,5.0,2.0,17.0,12.0,9.0,10.0,3.0,15.0
Kurt Zouma,19.0,DEF,3.0,7.0,5.0,12.0,13.0,11.0,17.0,15.0,2.0,9.0,4.0,16.0,6.0,8.0,18.0,10.0,20.0,14.0,1.0,5.0,17.0,3.0,14.0,1.0,16.0,4.0,9.0,6.0,2.0,15.0,18.0,20.0,10.0,8.0,11.0,7.0,12.0,13.0
Kyle Walker,13.0,DEF,6.0,15.0,17.0,10.0,19.0,16.0,20.0,1.0,5.0,14.0,3.0,7.0,11.0,18.0,2.0,12.0,8.0,,9.0,17.0,15.0,6.0,4.0,9.0,7.0,3.0,14.0,11.0,,1.0,2.0,8.0,12.0,5.0,16.0,20.0,10.0,19.0
Lander Emery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
Lawrence Vigouroux,6.0,GK,13.0,,2.0,18.0,16.0,14.0,15.0,7.0,4.0,3.0,8.0,1.0,19.0,17.0,20.0,5.0,9.0,10.0,11.0,2.0,12.0,13.0,10.0,11.0,1.0,8.0,3.0,19.0,4.0,7.0,20.0,9.0,5.0,17.0,14.0,15.0,18.0,16.0
Leander Dendoncker,2.0,MID,15.0,9.0,6.0,11.0,8.0,7.0,5.0,20.0,19.0,12.0,16.0,10.0,18.0,3.0,13.0,1.0,4.0,17.0,14.0,6.0,9.0,15.0,17.0,14.0,10.0,16.0,12.0,18.0,19.0,20.0,13.0,4.0,1.0,3.0,7.0,5.0,11.0,8.0
Leandro Trossard,1.0,MID,16.0,8.0,10.0,14.0,9.0,18.0,3.0,13.0,7.0,17.0,15.0,6.0,4.0,20.0,12.0,2.0,5.0,11.0,19.0,10.0,8.0,16.0,11.0,19.0,6.0,15.0,17.0,4.0,,13.0,12.0,5.0,2.0,20.0,18.0,3.0,14.0,9.0
Leigh Kavanagh,,,,,,,,,,,,,,,,7.0,4.0,6.0,1.0,8.0,18.0,19.0,20.0,12.0,8.0,18.0,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0,2.0,15.0,14.0
Leo Castledine,,,,,,,,,,,,,,,,,14.0,9.0,17.0,20.0,8.0,12.0,10.0,11.0,20.0,8.0,13.0,,4.0,15.0,,6.0,14.0,17.0,9.0,1.0,2.0,19.0,16.0,3.0
Leon Bailey,2.0,MID,15.0,9.0,6.0,11.0,8.0,7.0,5.0,20.0,19.0,12.0,16.0,10.0,18.0,3.0,13.0,1.0,4.0,17.0,14.0,6.0,9.0,15.0,17.0,14.0,10.0,16.0,12.0,18.0,19.0,20.0,13.0,4.0,1.0,3.0,7.0,5.0,11.0,8.0
Leon Chiwome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,2.0,6.0,19.0,16.0,1.0,12.0,13.0,8.0,11.0
Lesley Ugochukwu,7.0,MID,11.0,19.0,12.0,16.0,3.0,2.0,10.0,6.0,1.0,4.0,18.0,13.0,15.0,5.0,14.0,9.0,17.0,20.0,8.0,12.0,10.0,11.0,20.0,8.0,13.0,,4.0,15.0,,6.0,14.0,17.0,9.0,1.0,2.0,19.0,16.0,3.0
Levi Colwill,7.0,DEF,11.0,19.0,12.0,16.0,3.0,2.0,10.0,6.0,1.0,4.0,18.0,13.0,15.0,5.0,14.0,9.0,17.0,20.0,8.0,12.0,10.0,11.0,20.0,8.0,13.0,,4.0,15.0,,6.0,14.0,17.0,9.0,1.0,2.0,19.0,16.0,3.0
Lewis Cook,3.0,MID,19.0,11.0,18.0,4.0,7.0,5.0,1.0,9.0,20.0,6.0,13.0,15.0,17.0,2.0,8.0,14.0,,16.0,10.0,18.0,11.0,19.0,16.0,10.0,15.0,13.0,6.0,17.0,,9.0,8.0,12.0,14.0,2.0,5.0,1.0,4.0,7.0
Lewis Dobbin,9.0,MID,10.0,2.0,20.0,17.0,1.0,4.0,12.0,3.0,11.0,19.0,5.0,8.0,14.0,16.0,15.0,7.0,6.0,18.0,13.0,20.0,2.0,10.0,18.0,13.0,8.0,5.0,19.0,14.0,,3.0,15.0,6.0,7.0,16.0,4.0,12.0,17.0,1.0
Lewis Dunk,5.0,DEF,12.0,20.0,19.0,15.0,14.0,3.0,2.0,11.0,13.0,10.0,9.0,17.0,16.0,7.0,4.0,6.0,1.0,8.0,18.0,19.0,20.0,12.0,8.0,18.0,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0,2.0,15.0,14.0
Lewis Hall,7.0,DEF,11.0,19.0,11.0,5.0,4.0,17.0,6.0,19.0,8.0,20.0,1.0,3.0,7.0,14.0,9.0,18.0,10.0,12.0,16.0,11.0,13.0,2.0,12.0,16.0,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0,6.0,5.0,4.0
Lewis Koumas,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,,16.0,13.0,,5.0,17.0,14.0,8.0,10.0,19.0,18.0,2.0,20.0
Lewis Miley,15.0,MID,2.0,13.0,11.0,5.0,4.0,17.0,6.0,19.0,8.0,20.0,1.0,3.0,7.0,14.0,9.0,18.0,10.0,12.0,16.0,11.0,13.0,2.0,12.0,16.0,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0,6.0,5.0,4.0
Lewis O'Brien,16.0,MID,1.0,17.0,14.0,7.0,6.0,13.0,4.0,8.0,12.0,11.0,2.0,19.0,5.0,9.0,10.0,20.0,18.0,3.0,15.0,14.0,4.0,1.0,3.0,15.0,19.0,2.0,11.0,5.0,12.0,8.0,10.0,18.0,20.0,9.0,13.0,17.0,7.0,6.0
Lewis Orford,,,,,,,,,,,,,,,,,,,,,,5.0,17.0,3.0,14.0,1.0,16.0,4.0,9.0,6.0,2.0,15.0,18.0,20.0,10.0,8.0,11.0,7.0,12.0,13.0
Lewis Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,15.0,6.0,7.0,16.0,4.0,12.0,17.0,1.0
Lisandro MartÃ­nez,14.0,DEF,20.0,18.0,16.0,1.0,5.0,6.0,8.0,4.0,17.0,13.0,10.0,12.0,9.0,15.0,7.0,3.0,11.0,19.0,2.0,16.0,18.0,20.0,19.0,2.0,12.0,10.0,13.0,9.0,,4.0,7.0,11.0,3.0,17.0,6.0,8.0,1.0,5.0
Lloyd Kelly,3.0,DEF,19.0,11.0,18.0,4.0,7.0,5.0,1.0,9.0,20.0,6.0,13.0,15.0,17.0,2.0,8.0,14.0,,16.0,10.0,18.0,11.0,19.0,16.0,10.0,15.0,13.0,6.0,17.0,,9.0,8.0,12.0,14.0,2.0,5.0,1.0,4.0,7.0
Lorenz Assignon,,,,,,,,,,,,,,,,,,,,,,,,,10.0,11.0,1.0,8.0,3.0,19.0,4.0,7.0,20.0,9.0,5.0,17.0,14.0,15.0,18.0,16.0
Loris Karius,15.0,GK,2.0,13.0,11.0,5.0,4.0,17.0,6.0,19.0,8.0,20.0,1.0,3.0,7.0,14.0,9.0,18.0,10.0,12.0,16.0,11.0,13.0,2.0,12.0,16.0,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0,6.0,5.0,4.0
Louie Marsh,17.0,FWD,8.0,16.0,13.0,9.0,18.0,15.0,19.0,10.0,14.0,1.0,20.0,5.0,3.0,6.0,11.0,4.0,7.0,2.0,12.0,13.0,19.0,8.0,2.0,12.0,5.0,20.0,1.0,3.0,,10.0,11.0,7.0,4.0,6.0,15.0,16.0,9.0,18.0
Louie Watson,12.0,MID,5.0,,7.0,19.0,10.0,20.0,9.0,18.0,16.0,2.0,11.0,14.0,8.0,4.0,1.0,13.0,,15.0,17.0,7.0,6.0,5.0,15.0,17.0,14.0,,2.0,8.0,16.0,18.0,1.0,3.0,13.0,4.0,20.0,9.0,19.0,10.0
Louis Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,6.0,8.0,1.0,5.0
LoÃ¯c Mbe Soh,16.0,DEF,1.0,17.0,14.0,7.0,6.0,13.0,4.0,8.0,12.0,11.0,2.0,19.0,5.0,9.0,10.0,20.0,18.0,3.0,15.0,14.0,4.0,1.0,3.0,15.0,19.0,2.0,11.0,5.0,12.0,8.0,10.0,18.0,20.0,9.0,13.0,17.0,7.0,6.0
Luc De Fougerolles,10.0,DEF,9.0,4.0,1.0,13.0,12.0,8.0,7.0,17.0,18.0,5.0,14.0,2.0,20.0,11.0,16.0,19.0,15.0,6.0,3.0,1.0,7.0,9.0,6.0,3.0,2.0,14.0,5.0,20.0,18.0,17.0,16.0,15.0,19.0,11.0,8.0,4.0,13.0,12.0
Luca Barrington,,,,,,,,,,,,,,,,,4.0,6.0,1.0,8.0,18.0,19.0,20.0,12.0,8.0,18.0,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0,2.0,15.0,14.0
