name,team,position,gw1_expected_goals_conceded,gw2_expected_goals_conceded,gw3_expected_goals_conceded,gw4_expected_goals_conceded,gw5_expected_goals_conceded,gw6_expected_goals_conceded,gw7_expected_goals_conceded,gw8_expected_goals_conceded,gw9_expected_goals_conceded,gw10_expected_goals_conceded,gw11_expected_goals_conceded,gw12_expected_goals_conceded,gw13_expected_goals_conceded,gw14_expected_goals_conceded,gw15_expected_goals_conceded,gw16_expected_goals_conceded,gw17_expected_goals_conceded,gw18_expected_goals_conceded,gw19_expected_goals_conceded,gw20_expected_goals_conceded,gw21_expected_goals_conceded,gw22_expected_goals_conceded,gw23_expected_goals_conceded,gw24_expected_goals_conceded,gw25_expected_goals_conceded,gw26_expected_goals_conceded,gw27_expected_goals_conceded,gw28_expected_goals_conceded,gw29_expected_goals_conceded,gw30_expected_goals_conceded,gw31_expected_goals_conceded,gw32_expected_goals_conceded,gw33_expected_goals_conceded,gw34_expected_goals_conceded,gw35_expected_goals_conceded,gw36_expected_goals_conceded,gw37_expected_goals_conceded,gw38_expected_goals_conceded
Joe Rothwell,3.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.619,0.5385,0.1642,0.6546,0.39,0.0,0.41,0.5,1.91,1.75,1.55,0.72,0.28,2.04,1.11,0.51,1.67,0.44,1.54,0.0,0.0
Joe Willock,15.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2957,0.412,0.4234,1.0033,1.0447,0.1966,0.94,1.34,0.0,,0.28,1.12,0.38,0.33,2.25,1.59,1.01,0.66,0.83,1.2,2.06,0.0,0.0
Joe Wormleighton,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Worrall,16.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2153,2.4712,0.9406,0.3937,1.0175,1.3582,0.0,1.62,2.54,2.73,1.7,2.05,0.0,0.2,0.78,0.0,2.6,2.35,1.63,1.9,1.14,0.64,1.6
Joel Matip,12.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2996,0.9925,0.5264,1.423,0.0,2.09,0.28,0.0,0.6,0.0,0.0,,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,1.77
Joel Robles,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,2.42,2.15,2.12
Joel Ward,7.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4925,1.3882,0.5581,1.3851,0.0,0.8306,0.0,0.0,0.0,0.0,0.0,0.95,1.47,0.22,0.89,0.78,0.42,0.98,1.86,0.88,0.33,1.83,0.46
Joelinton CÃ¡ssio ApolinÃ¡rio de Lira,15.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2957,0.5162,0.4746,1.1332,1.1372,0.296,1.01,1.83,1.64,,1.34,0.0,0.0,0.26,2.65,1.62,1.01,0.66,0.83,1.2,2.06,0.0,0.0
John McGinn,2.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.656,2.7535,0.4,0.0,0.0,0.0,0.0,0.65,3.28,1.71,0.17,2.22,0.59,2.09,0.25,0.54,2.75,0.1,1.19,0.69,1.36,0.75,1.49
John Stones,13.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.2862,0.5856,0.0857,0.4098,0.0,0.829,0.0,0.0,0.0,0.0,0.0,0.17,,0.33,0.21,0.22,,0.48,0.17,0.0,0.0,0.27,0.0
John-Kymani Gordon,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Castro Otto,20.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367,0.0,0.0,0.0,0.04,0.36,0.0,0.0,1.34,1.83,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Panzo,16.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonjo Shelvey,15.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,2.18,0.93,1.7,2.05,2.42,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonny Evans,11.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,1.21,1.34
Jordan Ayew,7.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.593,2.6058,0.5207,1.3851,0.7413,1.4079,2.04,2.36,0.83,0.9,1.09,1.97,0.4,0.22,0.89,0.78,0.42,1.36,1.86,0.88,0.33,1.83,0.46
Jordan Henderson,12.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1617,0.9925,0.0,1.423,0.0,1.26,0.2,1.51,0.6,0.88,0.06,,2.96,1.41,1.32,0.82,0.57,0.75,0.0,0.45,1.36,0.23
Jordan Pickford,8.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5055,0.7136,2.0391,2.1978,1.2443,2.3338,0.86,2.19,0.6,1.94,0.91,2.1,2.37,1.48,3.46,1.83,0.49,2.44,3.46,3.26,0.76,1.55,0.49
Jordan Smith,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Zemura,3.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8243,1.7392,0.8752,0.0,0.0,1.7711,2.61,1.27,1.14,2.38,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jorge Luiz Frello Filho,6.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.029,0.5281,1.2013,0.0,0.576,1.4029,0.33,0.0,0.51,0.02,0.0,0.0,0.18,0.51,0.0,0.32,0.0,0.21,0.45,1.3,0.96,0.55,0.47
Joseph Anang,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joseph Gomez,12.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0531,0.1379,0.0,0.0,0.815,1.5902,2.09,0.28,2.05,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77
Joseph Hodge,20.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0163,0.0,1.4782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Joseph Whitworth,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Dasilva,4.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2015,0.2552,0.8359,0.2579,0.4525,0.4138,0.25,0.1,0.29,,0.21,0.03,0.42,1.32,0.8,0.42,0.27,0.0,0.08,0.37,0.11,0.68,0.07
Josh Onomah,9.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Wilson-Esbrand,13.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
JosÃ© Malheiro de SÃ¡,20.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8082,1.7338,1.9874,1.6123,1.0216,2.6341,1.91,1.14,1.01,0.47,1.34,1.98,1.47,1.26,1.05,1.18,2.42,0.75,3.28,1.57,0.0,0.0,2.39
JoÃ£o Cancelo,13.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.404,0.3973,0.0,0.2369,1.7499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
JoÃ£o Filipe Iria Santos Moutinho,20.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.476,1.0491,1.6346,0.1341,0.4734,1.8662,0.71,0.73,0.87,0.19,0.31,1.83,0.38,0.55,0.5,0.32,0.48,0.0,0.0,0.0,0.0,0.0,0.0
JoÃ£o FÃ©lix Sequeira,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.29,0.83,0.71,0.41,1.36,1.2,0.81,0.56,0.49,,0.2,0.0,0.04,1.63,0.0,0.08
JoÃ£o Palhinha GonÃ§alves,9.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5776,0.2617,0.7941,1.6855,2.1277,0.8957,1.54,0.67,2.2,0.8,0.0,0.0,,2.32,1.09,1.31,0.89,0.97,2.59,2.84,0.17,1.62,2.71
JoÃ£o Victor Gomes da Silva,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.36,0.14,0.0,0.0,0.0,1.47,0.0,1.05,0.86,2.42,0.41,1.88,0.0,0.0,1.98,2.37
JoÃ«l Veltman,5.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0347,1.914,0.0,0.4886,0.1324,1.2377,1.34,0.89,0.31,,0.38,1.54,,1.5,0.83,0.09,,0.0,0.53,0.0,0.0,0.65,1.35
Juan Larios LÃ³pez,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julio Enciso,5.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4505,0.0,0.0,0.8229,0.0,0.0,0.67,0.0,0.0,,0.0,0.0,,0.0,0.0,0.51,,1.69,0.53,1.09,0.62,0.38,2.3
JuliÃ¡n Ãlvarez,13.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.8822,0.0,0.0,0.0,0.0,0.6834,1.48,0.16,0.0,1.35,0.0,0.09,,0.33,0.14,1.99,,0.07,0.17,0.23,1.78,1.23,0.41
Junior Firpo Adames,10.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1.12,1.52,0.37,1.52,1.63,2.66,3.41,2.24,2.47,0.0,2.1,0.0,2.47,2.55,0.0,1.32
Junior Stanislas,3.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kacper KozÅowski,5.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Kadan Young,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaden Rodney,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaelan Casey,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kai Havertz,6.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5281,1.2013,2.0817,0.576,1.219,0.67,1.29,0.34,0.71,0.94,2.35,1.43,0.81,0.48,0.0,,0.0,1.05,1.21,0.0,1.02,1.62
Kaine Kesler Hayden,2.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kalidou Koulibaly,6.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.029,0.5281,1.2013,2.0817,0.1104,0.0,0.0,0.0,0.49,0.71,0.94,2.35,1.43,0.81,0.56,0.0,,0.0,0.0,0.0,0.0,0.07,0.0
Kalvin Phillips,13.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0394,0.0,0.4027,0.0,0.0,0.0,0.81,0.0,0.0,,0.0,0.0,1.99,,0.0,0.0,0.0,0.0,1.23,0.41
Kamaldeen Sulemana,,,,,,,,,,,,,,,,,,,,,,,,0.64,0.78,0.51,0.52,1.26,0.81,0.17,1.14,1.65,0.54,0.93,0.0,2.8,0.53,0.26,0.45,3.24
Kamari Doyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,0.0
Kaoru Mitoma,5.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.914,2.8794,0.4886,1.0036,1.2963,1.34,0.89,0.31,,0.38,1.54,,1.5,0.83,0.6,,2.48,0.29,2.28,0.84,0.65,0.52
Karl Darlow,15.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karl Hein,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kasey McAteer,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kasper Schmeichel,11.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keane Lewis-Potter,4.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2579,0.0202,0.0,0.0,0.0,0.15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keinan Davis,2.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelechi Iheanacho,11.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.4994,0.6234,0.7822,0.0,1.3,1.17,3.69,0.64,1.38,1.45,0.0,1.13,0.16,0.15,0.66,0.9,0.0,0.0,0.0,1.01,1.02
Kenny Tete,9.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3977,0.7941,1.6855,2.1277,0.8957,1.54,0.67,2.2,0.8,1.99,2.38,,2.06,0.9,1.31,0.89,0.72,2.59,2.84,0.25,1.62,2.71
Kepa Arrizabalaga,6.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5281,1.2013,2.0817,0.576,1.4029,0.67,1.29,0.83,0.71,0.94,2.35,1.43,0.81,0.56,2.28,,1.05,2.11,1.26,0.0,1.09,1.7
Kevin De Bruyne,13.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.2862,0.5856,0.0857,0.4098,1.7499,0.4263,0.63,0.28,0.98,0.0,0.4,0.09,,0.33,0.35,0.22,,0.41,0.0,0.23,0.0,0.15,0.0
Kevin Mbabu,9.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Schade,,,,,,,,,,,,,,,,,,,,,,0.0202,0.0,0.11,0.0,0.82,,0.29,0.03,0.42,0.0,1.18,0.42,0.65,0.16,0.75,0.37,0.22,1.02,0.07
Keylor Navas,,,,,,,,,,,,,,,,,,,,,,,,0.79,1.62,2.54,2.73,1.7,2.05,2.42,0.47,1.37,3.49,2.87,2.37,1.63,3.23,1.14,0.64,0.0
Kieffer Moore,3.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5834,1.7392,1.4943,0.9216,1.4691,1.7711,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,1.23,0.0,0.45,0.0,0.11,0.87,0.22
Kieran Tierney,1.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.9722,0.7838,0.0,0.3546,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.34,0.0,1.17,1.75,0.0,0.0,0.33,0.15,1.78,0.23,0.16
Kieran Trippier,15.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2957,0.5162,0.4746,1.1332,1.1372,0.296,1.01,1.83,1.62,,1.34,1.12,0.38,0.43,2.65,1.93,0.68,0.66,0.83,1.2,2.06,0.07,2.21
Kiernan Dewsbury-Hall,11.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1914,1.902,2.1245,0.0,0.0,1.1579,1.3,1.28,2.43,0.64,1.38,1.53,0.64,2.29,0.0,2.03,0.41,0.0,0.0,0.29,0.0,0.0,0.88
Killian Phillips,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kjell Scherpen,5.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Kobbie Mainoo,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Kofi Balmer,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Konstantinos Tsimikas,12.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,1.4407,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1.54
Kortney Hause,2.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kristian Sekularac,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kristoffer Ajer,4.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4525,0.5014,0.0,1.68,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kristoffer Klaesson,10.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KrisztiÃ¡n Hegyi,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kurt Zouma,19.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.6745,0.0,0.0,0.0,0.0,1.2,1.58,,0.39,0.68,2.82,1.14,2.0,0.12,0.0,0.0,0.35,0.0
Kyle John,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Walker,13.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.2369,1.7499,0.0,1.48,0.28,0.98,0.19,0.43,0.0,,0.0,0.14,2.22,,0.48,0.17,0.15,1.78,1.23,0.41
Kyle Walker-Peters,17.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6408,1.5336,1.3669,1.4069,1.4183,0.0,0.0,0.0,0.34,1.9,0.84,2.26,1.36,2.64,0.81,2.81,1.0,4.47,1.81,1.49,2.54,3.85
Lamare Bogarde,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Layvin Kurzawa,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1277,0.0,0.15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leander Dendoncker,20.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3212,0.0517,0.0,0.2143,0.0,0.1619,0.06,0.0,1.78,0.0,0.0,0.0,0.0,0.05,0.0,0.54,2.19,0.1,1.01,0.0,0.0,0.4,0.0
Leandro Trossard,5.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4852,1.914,2.5047,0.0,0.0,0.0432,0.33,1.12,0.33,0.0,1.06,0.72,0.26,0.78,1.82,0.32,0.64,0.21,0.24,0.06,1.74,0.45,0.32
Leo Fuhr Hjelde,10.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
