name,team,position,gw1_minutes,gw2_minutes,gw3_minutes,gw4_minutes,gw5_minutes,gw6_minutes,gw7_minutes,gw8_minutes,gw9_minutes,gw10_minutes,gw11_minutes,gw12_minutes,gw13_minutes,gw14_minutes,gw15_minutes,gw16_minutes,gw17_minutes,gw18_minutes,gw19_minutes,gw20_minutes,gw21_minutes,gw22_minutes,gw23_minutes,gw24_minutes,gw25_minutes,gw26_minutes,gw27_minutes,gw28_minutes,gw29_minutes,gw30_minutes,gw31_minutes,gw32_minutes,gw33_minutes,gw34_minutes,gw35_minutes,gw36_minutes,gw37_minutes,gw38_minutes
Jordan Henderson,12.0,MID,90.0,27.0,58.0,69.0,70.0,0.0,,,58.0,90.0,17.0,90.0,28.0,29.0,16.0,0.0,78.0,90.0,0.0,68.0,8.0,25.0,79.0,58.0,90.0,77.0,25.0,,90.0,90.0,80.0,90.0,58.0,27.0,17.0,73.0,71.0,33
Jordan Pickford,8.0,GK,90.0,90.0,90.0,90.0,90.0,90.0,,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90
Jordan Smith,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jordan Zemura,3.0,DEF,90.0,0.0,90.0,90.0,68.0,45.0,,90.0,90.0,0.0,10.0,0.0,33.0,90.0,0.0,90.0,90.0,69.0,0.0,0.0,90.0,90.0,90.0,84.0,90.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jorge Luiz Frello Filho,6.0,MID,90.0,72.0,63.0,74.0,66.0,7.0,,,55.0,90.0,25.0,90.0,90.0,0.0,90.0,90.0,90.0,71.0,0.0,90.0,90.0,31.0,0.0,90.0,90.0,0.0,0.0,7.0,30.0,0.0,23.0,0.0,30.0,85.0,90.0,59.0,90.0,90
Joseph Anang,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Joseph Gomez,12.0,DEF,0.0,27.0,90.0,90.0,90.0,90.0,,,0.0,45.0,90.0,90.0,90.0,90.0,3.0,90.0,11.0,4.0,0.0,21.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90
Joseph Hodge,20.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,45.0,1.0,32.0,0.0,0.0,0.0,0.0,58.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Joseph Whitworth,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Josh Dasilva,4.0,MID,31.0,61.0,73.0,90.0,22.0,31.0,,62.0,29.0,45.0,10.0,17.0,45.0,82.0,80.0,3.0,8.0,66.0,16.0,81.0,59.0,60.0,19.0,62.0,,1.0,28.0,29.0,17.0,73.0,60.0,1.0,0.0,30.0,18.0,13.0,1.0,20
Josh Onomah,9.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Josh Wilson-Esbrand,13.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0
JosÃ© Malheiro de SÃ¡,20.0,GK,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,0.0,90
JoÃ£o Cancelo,13.0,DEF,90.0,90.0,90.0,60.0,67.0,90.0,,90.0,90.0,69.0,90.0,,90.0,90.0,25.0,85.0,22.0,0.0,45.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0
JoÃ£o Filipe Iria Santos Moutinho,20.0,MID,0.0,0.0,57.0,90.0,90.0,90.0,,90.0,90.0,90.0,81.0,32.0,80.0,49.0,90.0,67.0,77.0,72.0,58.0,72.0,45.0,30.0,45.0,69.0,14.0,23.0,74.0,14.0,45.0,26.0,17.0,32.0,0.0,0.0,1.0,0.0,0.0,0
JoÃ£o FÃ©lix Sequeira,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,90.0,90.0,82.0,67.0,45.0,85.0,90.0,67.0,33.0,,11.0,0.0,6.0,72.0,0.0,31
JoÃ£o Palhinha GonÃ§alves,9.0,MID,90.0,90.0,90.0,87.0,90.0,84.0,,90.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,74.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,0.0,,87.0,90.0,90.0,90.0,90.0,90.0,90.0,76.0,90.0,90
JoÃ£o Victor Gomes da Silva,,,,,,,,,,,,,,,,,,,,,,,,0.0,20.0,20.0,0.0,0.0,0.0,90.0,0.0,90.0,72.0,90.0,22.0,45.0,0.0,0.0,90.0,84
JoÃ«l Veltman,5.0,DEF,90.0,90.0,90.0,69.0,63.0,90.0,,,90.0,87.0,90.0,90.0,65.0,0.0,1.0,31.0,90.0,0.0,70.0,24.0,60.0,90.0,90.0,90.0,,74.0,90.0,,71.0,84.0,27.0,,0.0,64.0,0.0,0.0,73.0,45
Juan Larios LÃ³pez,,,,,,,,0.0,,45.0,59.0,11.0,0.0,2.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Julio Enciso,5.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,25.0,0.0,53.0,0.0,14.0,19.0,0.0,0.0,15.0,0.0,0.0,,7.0,0.0,,18.0,5.0,62.0,,74.0,64.0,45.0,81.0,45.0,64
JuliÃ¡n Ãlvarez,13.0,FWD,12.0,16.0,0.0,29.0,90.0,0.0,,18.0,15.0,20.0,1.0,,10.0,76.0,63.0,4.0,0.0,3.0,0.0,0.0,29.0,90.0,45.0,2.0,90.0,0.0,32.0,,90.0,21.0,45.0,,10.0,82.0,86.0,90.0,90.0,90
Junior Firpo Adames,10.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,,32.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,90.0,90.0,90.0,90.0,90.0,80.0,90.0,59.0,90.0,0.0,90.0,0.0,90.0,90.0,0.0,30
Junior Stanislas,3.0,MID,1.0,27.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,28.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kacper KozÅowski,5.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0
Kadan Young,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kaden Rodney,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kaelan Casey,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kai Havertz,6.0,FWD,74.0,89.0,90.0,90.0,65.0,18.0,,,75.0,85.0,45.0,80.0,0.0,90.0,63.0,17.0,90.0,90.0,90.0,88.0,80.0,90.0,90.0,26.0,90.0,90.0,90.0,90.0,90.0,60.0,0.0,,0.0,45.0,83.0,17.0,84.0,58
Kaine Kesler Hayden,2.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kalidou Koulibaly,6.0,DEF,74.0,90.0,83.0,0.0,90.0,90.0,,,0.0,90.0,45.0,90.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,12.0,0.0,0.0,0.0,45.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,,0.0,0.0,0.0,0.0,9.0,0
Kalvin Phillips,13.0,MID,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,13.0,0.0,0.0,0.0,35.0,0.0,0.0,,0.0,9.0,37.0,,0.0,0.0,0.0,2.0,90.0,90
Kamaldeen Sulemana,,,,,,,,,,,,,,,,,,,,,,,,45.0,90.0,58.0,62.0,79.0,75.0,20.0,36.0,68.0,79.0,13.0,14.0,69.0,29.0,28.0,19.0,85
Kamari Doyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0
Kaoru Mitoma,5.0,MID,0.0,15.0,1.0,11.0,27.0,0.0,,,25.0,23.0,45.0,0.0,0.0,72.0,89.0,0.0,90.0,90.0,77.0,89.0,90.0,90.0,90.0,90.0,,82.0,90.0,,90.0,90.0,90.0,,90.0,34.0,90.0,90.0,88.0,25
Karl Darlow,15.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Karl Hein,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kasey McAteer,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kasper Schmeichel,11.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Keane Lewis-Potter,4.0,MID,31.0,0.0,30.0,22.0,67.0,58.0,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,59.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Keinan Davis,2.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kelechi Iheanacho,11.0,FWD,0.0,20.0,14.0,35.0,14.0,71.0,,16.0,0.0,11.0,5.0,5.0,0.0,19.0,0.0,0.0,19.0,19.0,18.0,22.0,0.0,66.0,76.0,74.0,61.0,90.0,75.0,1.0,18.0,32.0,45.0,84.0,81.0,0.0,0.0,0.0,45.0,76
Kenny Tete,9.0,DEF,90.0,90.0,76.0,78.0,90.0,90.0,,90.0,0.0,0.0,0.0,0.0,0.0,14.0,90.0,0.0,90.0,90.0,90.0,90.0,79.0,90.0,90.0,90.0,90.0,82.0,90.0,,81.0,22.0,90.0,90.0,67.0,90.0,90.0,90.0,90.0,90
Kepa Arrizabalaga,6.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,,,90.0,90.0,90.0,90.0,90.0,45.0,0.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,0.0,90.0,90
Kevin De Bruyne,13.0,MID,87.0,90.0,90.0,88.0,21.0,90.0,,71.0,74.0,69.0,90.0,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,76.0,31.0,90.0,87.0,0.0,64.0,11.0,,90.0,90.0,61.0,,79.0,0.0,90.0,0.0,12.0,0
Kevin Mbabu,9.0,DEF,0.0,1.0,13.0,11.0,0.0,61.0,,0.0,45.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kevin Schade,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,16.0,1.0,27.0,,13.0,28.0,29.0,0.0,90.0,60.0,76.0,7.0,76.0,18.0,85.0,77.0,20
Keylor Navas,,,,,,,,,,,,,,,,,,,,,,,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,0
Kieffer Moore,3.0,FWD,90.0,89.0,90.0,90.0,13.0,1.0,,1.0,71.0,1.0,1.0,7.0,45.0,90.0,90.0,66.0,84.0,90.0,14.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,1.0,20.0,0.0,30.0,34.0,25
Kieran Tierney,1.0,DEF,7.0,13.0,2.0,60.0,90.0,0.0,,90.0,17.0,8.0,14.0,,18.0,14.0,12.0,0.0,72.0,30.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,25.0,5.0,2.0,84.0,0.0,0.0,17.0,29.0,90.0,27.0,10
Kieran Trippier,15.0,DEF,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,82.0,83.0,90.0,90.0,90.0,90.0,79.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,63.0,,90.0,90.0,90.0,90.0,90.0,90.0,69.0,90.0,90.0,90.0,90.0,90.0,90
Kiernan Dewsbury-Hall,11.0,MID,72.0,90.0,90.0,90.0,90.0,18.0,,73.0,90.0,90.0,90.0,90.0,61.0,45.0,77.0,68.0,90.0,90.0,0.0,0.0,68.0,66.0,90.0,58.0,90.0,90.0,90.0,90.0,90.0,0.0,61.0,45.0,0.0,0.0,14.0,0.0,0.0,70
Killian Phillips,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kjell Scherpen,5.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0
Kobbie Mainoo,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0
Kofi Balmer,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Konstantinos Tsimikas,12.0,DEF,0.0,27.0,5.0,21.0,19.0,58.0,,,58.0,90.0,1.0,80.0,0.0,0.0,0.0,4.0,0.0,28.0,45.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,20.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,18.0,56
Kortney Hause,2.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kristian Sekularac,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kristoffer Ajer,4.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,90.0,60.0,90.0,90.0,0.0,90.0,82.0,0.0,0.0,0.0,0.0,0.0,81.0,90.0,0.0,90.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kristoffer Klaesson,10.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
KrisztiÃ¡n Hegyi,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kurt Zouma,19.0,DEF,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,0.0,90.0,90.0,90.0,90.0,14.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,21.0,90.0,,90.0,90.0,90.0,90.0,90.0,18.0,0.0,0.0,45.0,0
Kyle John,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kyle Walker,13.0,DEF,90.0,81.0,90.0,90.0,90.0,79.0,,0.0,40.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.0,90.0,0.0,90.0,90.0,90.0,10.0,90.0,1.0,,0.0,34.0,90.0,,90.0,90.0,36.0,90.0,90.0,90
Kyle Walker-Peters,17.0,DEF,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,78.0,90.0,65.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,19.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90
Lamare Bogarde,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Layvin Kurzawa,,,,,,,,0.0,,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Leander Dendoncker,20.0,MID,90.0,90.0,32.0,1.0,0.0,0.0,,23.0,0.0,13.0,12.0,21.0,62.0,68.0,89.0,7.0,4.0,0.0,23.0,0.0,2.0,8.0,0.0,23.0,0.0,0.0,0.0,0.0,3.0,15.0,90.0,65.0,90.0,63.0,0.0,0.0,3.0,0
Leandro Trossard,5.0,MID,74.0,74.0,90.0,78.0,90.0,88.0,,,86.0,90.0,68.0,90.0,90.0,86.0,81.0,90.0,82.0,59.0,0.0,0.0,8.0,31.0,28.0,67.0,69.0,21.0,76.0,64.0,90.0,10.0,23.0,33.0,30.0,58.0,10.0,70.0,69.0,79
Leo Fuhr Hjelde,10.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Leon Bailey,2.0,MID,90.0,12.0,65.0,12.0,90.0,90.0,,66.0,63.0,0.0,65.0,57.0,70.0,60.0,69.0,16.0,85.0,65.0,90.0,90.0,80.0,81.0,59.0,23.0,60.0,21.0,63.0,64.0,14.0,27.0,0.0,0.0,0.0,0.0,45.0,67.0,53.0,68
Levi Colwill,5.0,DEF,1.0,0.0,0.0,11.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,,0.0,0.0,,90.0,68.0,0.0,,90.0,0.0,45.0,90.0,88.0,90
Lewis Bate,10.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Lewis Brunt,11.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Lewis Cook,3.0,MID,18.0,63.0,45.0,76.0,90.0,90.0,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,79.0,90.0,34.0,0.0,0.0,0.0,0.0,0.0,20.0,9.0,0.0,0.0,31.0,0.0,15.0,0.0,17.0,31.0,9.0,90.0,0
Lewis Dunk,5.0,DEF,90.0,90.0,90.0,90.0,90.0,90.0,,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,90.0,0
Lewis Hall,,,,,,,,,,,,,,,,,0.0,72.0,0.0,0.0,22.0,77.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,90.0,80.0,90
Lewis Miley,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
Lewis O'Brien,16.0,MID,74.0,90.0,90.0,74.0,90.0,0.0,,20.0,45.0,1.0,0.0,0.0,0.0,9.0,24.0,4.0,37.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Lewis Payne,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Lewis Warrington,8.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Liam Cooper,10.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,,90.0,90.0,90.0,45.0,90.0,90.0,90.0,90.0,71.0,90.0,90.0,90.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,90.0,90.0,33.0,0.0,0.0,0.0,90
Liam Delap,13.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0
Lino Sousa,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Lisandro MartÃ­nez,14.0,DEF,90.0,45.0,90.0,90.0,90.0,79.0,,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,0.0,2.0,1.0,90.0,90.0,29.0,90.0,,76.0,89.0,,82.0,90.0,0.0,,0.0,0.0,0.0,0.0,0.0,0
Lloyd Kelly,3.0,DEF,90.0,90.0,90.0,0.0,90.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,90.0,60.0,90.0,90.0,90.0,90.0,90.0,90
Loris Karius,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
LoÃ¯c BadÃ©,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
LoÃ¯c Mbe Soh,16.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Lucas Digne,2.0,DEF,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,0.0,0.0,0.0,0.0,0.0,21.0,78.0,81.0,90.0,90.0,66.0,9.0,0.0,45.0,59.0,12.0,60.0,20.0,26.0,0.0,1.0,0.0,0.0,24.0,13.0,15.0,5.0,0.0,52.0,90
Lucas Rodrigues Moura da Silva,18.0,MID,4.0,8.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,8.0,24.0,45.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,1
